GeneSymbol	log2FC
Cnot4	0.198705692456829
Cog3	0.0820178488362542
Edc3	0.143802800297431
Atxn1l	0.0928632281196983
AI987944	0.181959601671225
Sec24a	0.291018390880559
2210016F16Rik	0.206880516806565
9130221H12Rik	0.131217071918067
Aldh1l1	0.169547577543958
Ilvbl	0.193791395030697
Mycbp2	0.128672667899081
Bcl7c	0.0920851652463932
Zbtb12	0.0715245200488892
Imp4	0.0704824392475508
Lbp	0.0647769816700984
Med1	0.167949992445585
Snapc1	0.40384830093039
Spa17	0.103941811300313
Pus7	0.142497093169697
Il10rb	0.222232201742656
Col7a1	0.054684000966146
Atrip	0.0263765294475667
Entpd5	0.0418747415008995
Pald1	0.139174632528275
Cwc25	0.0418035759411908
Uck1	0.0936157947453552
1810055G02Rik	0.161281445437042
Abhd18	0.807665867315825
Spryd3	0.316479464809984
Zfp609	0.146700672086099
Mospd3	0.0110913664686933
Aptx	0.204669505012458
Rbpms	0.31337997375478
Rbm19	0.0897620601294164
Pgm2l1	0.473648912155614
Hirip3	0.0880380759354114
NA	0.185499186607816
Phactr2	0.0566161536173906
Zfp143	0.168805949994746
Arfip2	0.0244619924717048
Map4k2	0.0820148337100268
Tgfb2	0.306110126804019
Ggct	0.0841347018469576
Ing1	0.0602605724609647
Mecp2	0.135795837872618
Vamp4	0.0101257534718867
Zfp532	0.118868092881033
Phc2	0.139652043730138
Wdr53	0.0267271903401797
2010315B03Rik	0.0940671862925715
Ehhadh	0.183662541793729
Arhgap24	0.38203293993957
Naa16	0.307066025939244
Zbtb43	0.0539958674948708
Ms4a4d	0.294638351837075
Cpsf4	0.168544007050327
Pik3r4	0.108925954229713
Nudcd1	0.0887987692037272
Elovl1	0.00999696065252821
Adprhl2	0.0486114722850023
Cfap97	0.0331877217862955
Cyth3	0.180392521489991
Rph3al	0.421613259164339
Polr3e	0.0332569416598158
Pros1	0.0643576300680476
Pprc1	0.0629874544929702
Esrrg	1.05104567551628
2810013P06Rik	0.0519931149734404
Srsf10	0.151367934078879
Lyrm9	0.0580237299361809
Pvr	0.187651241197002
Kdm3a	0.115319061231388
Spout1	0.296222902814618
Smad1	0.281743656082873
Cox18	0.0012089348593702
Frmd6	0.157029574809424
Vars2	0.122554833906126
Wdr46	0.0075222599191876
Irf1	0.13322205349055
Efemp2	0.0640188019084976
Slc37a3	0.0524924829310128
Kin	0.115969594581155
Klhl17	0.107413128899895
Fmnl3	0.294314443986803
Sos1	0.0144012256888018
Khnyn	0.112952637531887
Cd2ap	0.0703568698395182
Rundc1	0.0232317862673323
Pum3	0.0227342574483782
Ikbkg	0.208269187582548
Tmem9	0.223589693272728
Rbbp9	0.0880532010491848
Kctd5	0.164612244296966
Il15	0.258982125080009
Fam83d	0.0857737307990574
Erdr1	1.08760867079519
Carmn	0.19618383701346
Cyp4f13	0.155636344479062
Ints12	0.047913748133295
Stx8	0.18357131360877
Dars2	0.302969459551561
Eef1aknmt	0.160225969732887
Glmn	0.261330466305846
Mapk1ip1l	0.0190437868725536
Ess2	0.0911129890825301
Slc22a5	0.188009385725361
Fam135a	0.00570783461189982
Tcea2	0.204540279168837
Tmf1	0.0764214188576345
Slc30a5	0.0452118464770797
Lrrn4cl	0.17735986253289
Coq4	0.162460333836561
Nipal3	0.200978426674797
Fam133b	0.124752923968946
C1qtnf1	0.0310543167622408
Lmbr1	0.00481544659460847
Peli1	0.160515204586709
Usp30	0.0645983952804223
Haus2	0.209863570042026
Usp40	0.0209955804991131
Trim47	0.209392918265303
Podn	0.180190567122652
Sik1	0.1362071489434
Zfp592	0.0149601797073721
Dmtf1	0.00965796503536035
Nasp	0.21575286255599
Grap	0.276559195297046
Wdr3	0.101267365816005
Firre	0.163691906972654
St7	0.119201482346097
1810044D09Rik	0.0950000511232139
Cyp20a1	0.0870720401038038
Stx6	0.272313062692593
Nvl	0.140115318915938
Ttc37	0.13494256312597
Agps	0.161715749067811
Ift46	0.0226351208065998
Gclc	0.250625540812476
Aldh16a1	0.167320681695526
Adprm	0.00958231832573865
Lipa	0.310016721345049
Xpc	0.0148785124809655
Ung	0.127476433681327
Micall1	0.432211304534444
Cfap36	0.176804140788257
Srebf2	0.0302879318601526
Nol9	0.0450717974825186
Adcy4	0.100553330987019
Pik3c2b	0.166901075330529
Ddx10	0.0684582996506946
Tmc7	0.446193112584722
Acvrl1	0.0289004907109955
Stab1	0.30912791931699
Nipbl	0.0151905705306192
Mbtps2	0.105794477982805
Pex12	0.158824026700219
2410131K14Rik	0.0762414049648339
Get1	0.15823891911394
Tiam1	0.420793706424866
Rasa3	0.0531905817744899
Gbp4	0.0547672504999883
Oser1	0.286403458129013
Pkp4	0.00125901341043793
Fam120aos	0.108266310337948
Ddr2	0.127340987226587
Inf2	0.157695897523018
Ccdc69	0.0291451754995525
Rgs4	0.277806672632905
Polr3f	0.134218368416103
Mxra7	0.106263720955711
Serac1	0.17434991866084
Lyrm1	0.0939295213877101
Taf1b	0.0634216691197164
Gbp9	0.290383583080156
2310010J17Rik	0.291578861926074
Eda2r	0.406949590088921
Prr12	0.136396391969313
Krit1	0.0252671112119713
Proser1	0.0530908243387886
Siah2	0.0466822397886444
Lrp2bp	0.241205000278942
Dpy19l4	0.00665348675079609
Lrrc40	0.115982845509691
Fig4	0.0710303528500642
Hoxc9	0.242287386586316
Pdcd10	0.0900344939535091
Rfx7	0.0524967278696063
Ccdc85b	0.028611259222487
Mrps25	0.0446862364424189
Cul9	0.154463232785739
Wdr59	0.0296729354843433
Trp53rka	0.0662353229353976
Mypop	0.17659642860274
Stx2	0.0602604125844263
Map1s	0.0115677113922258
Ahctf1	0.422328530296373
Pla1a	0.0321369190004424
Nid2	0.0673671472999462
Nrarp	0.101326437901712
Dagla	0.299428236120684
Pear1	0.168754946438235
Zfp507	0.0710167390874667
Sp1	0.00595872436430438
Zfand2a	0.0813790349786581
Mtif3	0.221153068503014
Sap18	0.0933181772543208
Hus1	0.0784062202513011
Tubgcp5	0.0503232737973267
Tsc22d2	0.285041954292448
2610035D17Rik	0.0162481545530342
Pank3	0.156802673192255
Enox2	0.16027226644542
Arhgap21	0.131333531789456
Trio	0.188252766225225
Fxyd5	0.0863511856189653
Ttc27	0.0221000297571252
Pgpep1l	0.579197862898865
Tmem251	0.206415230265012
Tmem218	0.243566984882838
Litaf	0.453718350695309
Sox18	0.371724649361323
Ubtd2	0.224525243569177
Nup37	0.0329442559064503
D6Wsu163e	0.0271860295211851
Eya3	0.108181741135943
Prodh	0.562520669631373
Yipf6	0.0293861340665537
Cog5	0.153534812251495
Plekhg5	0.370382117375665
Scara5	0.231125894409142
Mettl6	0.12140676917539
Pcf11	0.024493616784605
Tceal1	0.1771281081557
Cbfa2t3	0.0275799941821762
Thpo	0.384867592793387
Zfp36l2	0.00919784016695508
Elk1	0.00778809917007708
Mcm2	0.112960655099345
Evc2	0.421399272660875
Denn2b	0.139028133249695
Mtr	0.136541332644263
Ncapd2	0.215729355747912
Esr1	0.0402853002766491
Secisbp2l	0.0127209309551607
Igf2	0.00936439940064294
Abcc4	0.00900871050964625
Med11	0.181279725726816
Agrn	0.226845820877173
Lrrc8a	0.0387160795158706
Creld2	0.188787696672265
Tspan15	0.223479404192307
Apc	0.0968127584930502
Reep3	0.083497070618042
Mphosph6	0.266575977717134
Nup54	0.0788409248078309
Fam13a	0.602109348877707
Trim27	0.104382176539478
Pgm5	0.618467169679916
Exoc6b	0.0520027070279683
Cenpq	0.0599256541716042
Morc3	0.00909778185759434
Mfap3	0.0704244223559353
Nfrkb	0.0707264234109306
Cpsf6	0.0864847646127672
Unc119	0.132936349598785
Fam207a	0.10343973120922
Ncoa2	0.130988747738622
Thbs2	0.142249982210382
Itgbl1	0.0295255528968386
Cdkn2c	0.141195206831373
Smug1	0.0773225461338544
Nbas	0.0479950620987512
Hpn	0.102553592844487
Tdrd3	0.170528274374278
Slc7a8	0.557759163904842
Smarcd1	0.150921050475551
Rnls	0.114103237475651
Ctss	0.146726025713051
Myo1b	0.0492348398913343
Dstyk	0.16365033244952
Sigmar1	0.0682875394960853
Cpeb2	0.0545505419782479
H13	0.177412082548346
Crebrf	0.122846832102844
Scara3	0.0331306046864464
Unc93b1	0.157194575379817
Igflr1	0.0577738629988001
Nrde2	0.137335119936493
Lrrn1	0.790904838331293
Ddhd2	0.0181870300562508
Rhbdd1	0.030542854241672
Brf2	0.0426035629560435
Taf1a	0.360960398834928
Kifc3	0.230504337411234
Zfp944	0.114808622272605
Crtc1	0.043597974910145
Phf21a	0.137103553854246
Gskip	0.15688298396255
Relb	0.485602210606934
Sema6d	0.186782416900901
Fpgs	0.00650012727647962
Gm14325	0.287829739485115
Zcchc8	0.00659198652150986
Kpna2	0.311390910730198
Tbp	0.0277966188358027
Arhgef9	0.0393750195907268
Kmt5c	0.101869507615817
Hspb11	0.00491770538645102
Socs5	0.139860575810768
Tmco4	0.178809970131495
Nt5c3b	0.300887503862833
1700123O20Rik	0.0109354392867662
Zscan25	0.139353594993333
Fam13c	0.0475493738649175
Lats2	0.063083030323912
Polr3h	0.17090339760813
Uvrag	0.0689815627212522
Frs2	0.0356406887208043
AI413582	0.231090753438241
Idua	0.0941288746127317
Lancl2	0.0100702325407263
C330007P06Rik	0.119077082561674
Pten	0.0871574352456714
Surf6	0.182098946603041
Mtf1	0.00410084196046458
Csad	0.018329477866044
Rreb1	0.0110825020268382
Taf2	0.154605497765253
Wtap	0.124390786666151
3110082I17Rik	0.0776597107346269
Slc25a35	0.192993661766337
Mettl2	0.0186920322776963
Mettl21a	0.304242688851214
Hs1bp3	0.00100177278982757
Fbl	0.000439218859226315
Hmga2-ps1	0.869371318430842
Ppfibp2	0.42684048058972
Smg8	0.0436872999659487
Tbccd1	0.0935032388682739
Dusp12	0.116978033294909
Itsn2	0.0592947444000941
Stam	0.00913019970799312
Atxn7l1	0.120672760832302
Snx18	0.153266944975059
Rps6ka1	0.153703712209831
Fez1	0.0662065723123161
Tigd4	0.348456662377545
Fem1b	0.202706585967776
Oaf	0.315103585310892
Fgd5	0.183443611022967
Stimate	0.0114660585169596
Nedd4l	0.0909727913662535
Actn1	0.166322209745911
Hivep1	0.226672809063584
Zfp644	0.0869499232520755
Crebzf	0.206174193883691
B4galt7	0.00209727894751925
Mindy3	0.136764486514883
Btaf1	0.152930320761274
Hoxa7	0.000216337711318915
Lipt2	0.320200306352595
Cul4b	0.0721747113127346
Leng1	0.190790291014467
Akap7	0.214519091861983
Derl2	0.149353380336006
Slc25a1	0.150491272132148
Fbxo34	0.125422531606053
C1galt1	0.00830917302146517
Rab40c	0.0582661548755368
Nup50	0.107199792272406
Nudt18	0.0173827027408345
Alg9	0.186248772595658
Macf1	0.470551994026368
Mt2	0.0947984313410803
Hsd17b12	0.0425982584113051
Abca3	0.0762585899597364
Lox	0.241704012607072
Slc31a2	0.0238272540386489
Tent2	0.0607633132519257
Carhsp1	0.219103853159763
Phactr4	0.00746822554134101
1110002L01Rik	0.253993899153229
Crym	0.0747021299022016
Fam219b	0.0416216928737413
Traf6	0.0345551927225764
Slc35a2	0.0256092498675559
C1ra	0.0683845180089582
Tyk2	0.0963183210430375
Gm11517	0.290602452068206
Tubgcp3	0.00467314761435618
Scaf4	0.0524342990239614
Fbrsl1	0.0645085650902335
Zfp579	0.352224281578308
Mtmr9	0.215083963335531
Agtrap	0.34567411269031
Wdr6	0.285742246231502
Slc23a2	0.0549687044787344
Samd4b	0.00552894116544053
Lrba	0.164155401199701
Trmt6	0.0336313266812384
Zfp410	0.18298321808525
Cdh4	0.854983756367581
Ahcy	0.213246559156031
Zc3h10	0.072432870651502
Trim32	0.00422990963595013
Tnfsf10	0.266526336187637
Ap4m1	0.31538607003423
Rnf149	0.106480353811472
Rabepk	0.171427176957387
Rnpc3	0.176648439343828
Fance	0.0847413989009262
Rbm48	0.135038164874523
Sik2	0.0489363492146215
Zfp874b	0.297959728091342
Dennd10	0.0230011484678118
Rusc1	0.144224927954256
Rccd1	0.00524917764947764
Letmd1	0.0955008680366554
Lsm1	0.0577164513994612
Zfp746	0.035451652121525
Rtel1	0.0403800661711095
Hlcs	0.196697475732895
Stambp	0.27284625886638
Gpalpp1	0.204275147258613
Tango6	0.0896855538704434
Gpc3	0.324771638859738
Nufip2	0.18154121995732
Tamm41	0.053360794675029
F3	0.0283815146148335
Nkapd1	0.0486016992804365
Atrn	0.0857858809808063
Lyrm4	0.0854651658451581
Ttl	0.132599009513761
Ctnnbl1	0.0916308927477811
Pcnx3	0.0527263177258583
Tfcp2	0.0239937575953355
Zswim1	0.231003289550599
Arvcf	0.112530869936831
Emsy	0.0448045376088307
Kdm5c	0.0851145717522307
Tmem41b	0.101366135498921
Psmb9	0.334917172731927
Antxr1	0.0320089868042059
Gadl1	0.145894159483917
Dlc1	0.0275578005785515
Tnfsf12	0.0087862083358831
Arhgap1	0.109050906663406
Ppm1k	0.363959365574333
Mospd2	0.0450411410031688
Zbtb25	0.0338048430731037
Heatr5a	0.0603874959025138
Taf1c	0.088311017641591
Mrm1	0.182628569719622
Sirt7	0.179832780707372
Golm2	0.0529405669620597
Fgl2	0.045360352067443
Rrnad1	0.0796990881956357
Gtf3c4	0.10617800961025
Scfd1	0.0674512494868059
Rabl3	0.246094326689087
Tm7sf3	0.148391069973212
Ptpn23	0.0458937719777001
Mitf	0.168217348823431
Fam43a	0.439564876196954
Gpatch11	0.0273290956976639
Slco2b1	0.092297543962909
Smim4	0.100764336290336
Odf2l	0.23193287985318
Irf2bp2	0.142786785295904
1810021B22Rik	0.205478969303395
Rsbn1l	0.161895760380384
Zfp35	0.114366954078075
Nfkbil1	0.119132481009676
Spg21	0.0331186483589027
Ccdc3	0.53692970514806
Nup98	0.0231078508920551
Cdc40	0.188020565791379
Sema3g	0.0880968169626339
Rcc2	0.0272630513361301
Itgav	0.245837430916526
Tmem203	0.192647452054837
Cptp	0.147201351107242
NA	0.382849837744612
Amn1	0.333897634471225
Rcc1	0.0141502939353268
Tbl1xr1	0.13803201470225
Ugdh	0.0559118951892277
Faf2	0.0382538768305722
Rara	0.164741379024572
Mtmr4	0.064027191045475
Nfat5	0.0617360152949933
Rad52	0.0198408995021995
Adgrl2	0.0372666486281291
Sfrp5	0.110424622858016
2500002B13Rik	0.124027468003324
Ier5	0.352696277230115
Slc66a1	0.0726169634412134
Maoa	0.225925003012528
Zfp263	0.0903499612989221
Ankrd27	0.0387702523616676
Zfp385a	0.00832969960857918
2810025M15Rik	0.291203522223718
Cdon	0.00116985951388472
Parp12	0.244024730823516
Mgat2	0.127652184753735
Ptprg	0.202486493548462
Arhgap19	0.206335393636007
Nudt14	0.329951318121138
Heyl	0.338934750121086
Anks1	0.773441570435305
Acap3	0.0824440971021941
Mcpt4	0.118846273910141
Rgl1	0.121074916742664
Mib1	0.470866272271635
Angpt1	0.642851399892852
Atg4c	0.177057340725332
Mcm7	0.0346925084999512
Tmem39a	0.094492593756921
Usp20	0.241242406101816
Ammecr1l	0.0854384689645639
Focad	0.0573447429465419
Fut10	0.12440226555549
Sgpl1	0.0549223722039362
NA	0.0961044934174657
Hspa13	0.04569617417189
Irf9	0.0203705093026326
Klf3	0.129715492182231
Fer	0.20609973142882
NA	0.0332903261985137
Msto1	0.209572918099073
Fn3k	0.433412563093758
9930021J03Rik	0.0296723969486113
Bcl2l1	0.139760260891626
Raver1	0.0295038790592909
Gatm	0.128015112436056
Golim4	0.281970728948407
Ctsk	0.200637818407303
Mvd	0.0927095000092666
Pamr1	0.0341398180768446
Brpf1	0.0524381351023694
Lysmd4	0.0470744743603383
Gucy1b1	0.081846392980611
Dgcr8	0.068845075765308
Mbp	0.263706258790761
Fam160b1	0.0442941348136332
Isg20l2	0.00079759250254744
Nup43	0.152804115339226
Cabin1	0.234632341933176
Ccdc84	0.0718406290261054
Cd38	0.181162680327775
Mroh1	0.174051038000557
Fbxo30	0.0843186132569202
Sash1	0.147816341138132
2810006K23Rik	0.148880402987304
Cotl1	0.0160838680210563
Aldh9a1	0.419201104540891
Eef1akmt2	0.0511580738033759
Foxo1	0.372429484627008
H2ax	0.189942059118397
Zfp629	0.163887829378433
Sox13	0.050940381004058
Golga7b	0.0563803012584
Zfp120	0.125294949381665
Fbf1	0.0229120655698215
Pphln1	0.125898255963095
Creb3l2	0.0757781761637438
Tead3	0.172986259765114
Dll4	0.317299210096507
Uty	0.121556932808131
Tmem168	0.0368931496596163
Abca1	0.0295321727001831
Zfp27	0.0773932831815269
C87436	0.0774970126272368
Eif2s3x	0.158213866418983
Dnajc25	0.223041425122966
Cib1	0.221917789457061
Vps45	0.0237877965265329
Usp46	0.18788172034809
Katnb1	0.00826768839363027
Daam1	0.076405851363801
Wdr35	0.0277771052280688
Pitx2	0.157145479293336
Polr3b	0.0828112444772092
Rnf38	0.183276636778074
Med13l	0.000331341364534276
Rnf168	0.0578468837615938
Tafa3	0.0390103652164525
4930430F08Rik	0.165598436386702
Etv5	0.006237609431849
Grip2	0.190316553009046
Arhgef40	0.410842906652506
Lats1	0.143164926262512
Slc39a9	0.0655592801677044
Fli1	0.334988639644365
Dcun1d4	0.196060433038967
Aqp7	0.886909868772793
Thbs1	0.129863810806411
Skap2	0.0392903582703701
Heatr6	0.0176805617800826
4932438A13Rik	0.0426795921148814
Slc43a2	0.664613623594833
Izumo4	0.285645402890773
Kif2a	0.0627139406597094
Tcirg1	0.105622075022504
Gask1b	0.184036082475767
Ntf5	0.131418240237718
Wrap53	0.103097680978981
Tmco3	0.120338295642174
Trim68	0.0253142631219197
Dync2li1	0.304857426760345
Mnt	0.584795881097968
Med27	0.129495853781098
Trim25	0.271868581480088
Csnk2a2	0.0579620117524598
Slc46a3	0.152671179882368
Pcdh1	0.157905781798552
Thoc2	0.119338566308352
Erg	0.369281527407463
Wrnip1	0.184996393915161
Fv1	0.113061110279277
Sema4c	0.0491996790121336
Srrd	0.130415482109738
Llph	0.330394724771663
Zfp617	0.0141420565737315
Bmp5	0.157616684420298
Slc39a14	0.12263629511908
Tmx4	0.0462054721975185
Tha1	0.108644510147638
Vrk2	0.101552741552465
Snapc3	0.0868855822311403
Nudt16	0.0679539604615884
Cbll1	0.15953990486838
Dennd4c	0.0358201715884572
Wipf1	0.0270850795092229
Mtx3	0.222056413593358
Senp5	0.0863976684015091
Bud13	0.140757412475443
Slc25a47	0.136932471039293
Cadm1	0.235211773846353
Champ1	0.0568144659252314
Asb1	0.110154369440127
Myd88	0.313259207948517
Txndc11	0.0935839026361606
Gmeb2	0.0753716267491604
Toe1	0.0082821577529321
Brpf3	0.073178706489803
Zfp628	0.110831111270172
Sertad2	0.181662329003549
C2cd5	0.208548654607885
Commd7	0.0160836350124508
Bmt2	0.149482124117649
Cnnm3	0.0583260048105328
Rprd2	0.0384955399136076
Gtpbp10	0.0396700967491755
Tcea1	0.117346938534977
Spin1	0.00393222524712641
Sprtn	0.0534261677341192
Mre11a	0.0967000509436651
Nin	0.244216386545123
Ddb2	0.108429154137637
Pggt1b	0.018937138910734
Plin1	0.520233396571361
Smc5	0.0949079066516444
Fam222b	0.0716407737857761
Nsun5	0.162038382723732
Tnrc6b	0.177026807189227
Pdcd11	0.0500855052387994
Apol10b	0.00209864683646351
Ranbp6	0.015261834441239
Fosl2	0.00508343336315702
Zfp942	0.058377355158689
Lrwd1	0.0456367328734804
Sart3	0.0210389467413098
Rassf8	0.264285083428885
Nol10	0.185636980596943
Gnpda1	0.114416055268499
Adamts10	0.0301846177676293
Natd1	0.0411217050392786
Mpzl1	0.295134088380103
Ints8	0.00764866487306726
Ctns	0.02929926091218
A330023F24Rik	0.217739041983741
Rcn1	0.165185718537546
Chpf2	0.0799575237809205
Trmt2a	0.0708522663442056
Fbxo42	0.0986009731028819
Fam13b	0.0491840412509649
Dennd1b	0.137362157026107
Tor2a	0.0430134370572822
Slc2a1	0.161682184306831
Zfp623	0.260304570732177
Rsad1	0.23661890661446
Med29	0.0267689121421668
Ugcg	0.0708671925268192
Gucy1a1	0.0857872136811617
Cd59b	0.250351877711014
Acot2	0.340379966343135
A930003A15Rik	0.567779172465821
Sbno2	0.311386769250426
Prex1	0.288885963568971
Zfyve27	0.106673346853311
Ppp1r13b	0.166464823648934
Lrrc45	0.0631273728117768
Odf2	0.218435691483456
Abhd17c	0.00266404489426161
Cep85l	0.188583163174459
Pgpep1	0.325942739109653
Ndn	0.333472736139779
Ago2	0.160333969137994
Tubgcp6	0.0106434987689802
Frat2	0.132975819384594
Alg6	0.0996322218610462
Magohb	0.259489183850447
Slc29a2	0.153798194268683
Lix1l	0.214441891702975
Stk17b	0.157214211166883
Zfp426	0.0640144637560109
Ttll12	0.212466291417834
6430548M08Rik	0.501918256111374
Cep350	0.186674390368307
Nsdhl	0.0339745430106105
Gpatch1	0.178412832990722
Men1	0.203683396326423
Poglut2	0.127301503993539
Dis3	0.0562966632086882
Stam2	0.159870889001591
Tepsin	0.194265087803134
Cyb561a3	0.120671724359033
Kdm6a	0.0371226179176187
Birc6	0.0378657652519786
Parp4	0.558706873961604
Kat6b	0.0381220695778337
Pard6a	0.116277988617051
4931406C07Rik	0.184369503448947
Ap3s1	0.159163068140667
Gnaq	0.0309219558668971
Smg1	0.0143686036626638
Appbp2	0.078953326414472
Dnph1	0.270368458842987
Nagk	0.214014749607838
Tmem198b	0.0559821689887501
Mlh3	0.00366732561160696
Pla2g15	0.0638790255317409
Kcna5	0.175124677815508
Nr2f2	0.198399021497741
Gm5617	0.503867538733809
Nfia	0.0910633462190331
Rnf215	0.000890466120655116
Prmt9	0.104188232640804
Snip1	0.0965563859828678
Gcat	0.116308058264217
Klhl18	0.0956957189115535
F830016B08Rik	0.692408457434096
Zfp593	0.17738336922871
BC052040	0.272684465069036
Mogs	0.00869196591221448
Clec10a	0.377634516429938
Pan3	0.0599994525745745
Chd7	0.287807931562326
Dnajb6	0.142433176963239
Gfpt2	0.299871131897756
Fnbp1	0.140428465923226
Pbx1	0.276107878066994
Gm15408	0.0151970997548393
Sema3b	0.0202108933660908
Zfp516	0.129691273844477
Ccdc137	0.130764857354331
Ncoa4	0.136639337505225
Slc25a29	0.216080177126229
Parn	0.0479672257421418
Il34	0.184799500296929
Arl4d	0.016989282152683
Rmdn3	0.00645527739254808
NA	0.0955346842760455
Rilpl2	0.100385200683655
Cyp39a1	0.477120091708835
Spopl	0.0728362878077192
Atg2b	0.0808246924306482
Taf7	0.00831588053256809
Gemin5	0.0975942701371046
Als2cl	0.0417417021710133
Fam172a	0.0854386602832266
Syde1	0.0230202321313053
Cnot6	0.152089328225683
Abcb1a	0.201620603534902
Topors	0.0908763272167762
Fn3krp	0.0774366102367667
Gstt2	0.11230407030342
Abcd4	0.0457432135913672
Bin3	0.0232732395766295
Hnmt	0.35977916975146
Ubox5	0.00157274428118655
Usb1	0.0829650380167328
Cyp4b1	0.0244436330359061
Ap4e1	0.0446900522552411
Kctd6	0.349314730106702
Il12a	0.69935434124529
Prkch	0.283976996947906
Rn45s	0.237834767211333
Kbtbd3	0.160871856107083
Ncoa6	0.0077323769541763
Etv3	0.0436707887625803
Tsr2	0.142156088061011
Pigo	0.18222034496923
Rfxank	0.12692131040157
Atg14	0.0970638242536239
Stn1	0.479435918778096
Gtf3c3	0.239640319574551
Angel1	0.110498558111795
Parp9	0.252320900565439
Atf2	0.0455444805115493
Rnf41	0.01732854456036
Tor1a	0.206054369779687
Luzp1	0.209740429015994
Taf3	0.0866793765123649
Gdf11	0.337378447235205
Trim12a	0.280662421454424
Fdxr	0.564222623830151
Tulp3	0.108906800059077
Inpp4a	0.0670224903845422
Bod1l	0.0356055847980569
Rev3l	0.502215903255239
Cst6	0.306689001478229
Rnf141	0.118073276275777
Kdm4c	0.0700216497419903
Man2b2	0.059459613754507
Shld2	0.0738984573881782
Hlf	0.794184575627378
Zmym4	0.100967916734748
Twf1	0.0712689194586123
Pogz	0.0339420416751952
Fam210b	0.0265279462819587
Recql5	0.0528409435265659
Ppara	0.167173635043741
Niban1	0.365914107656608
Chrna1	0.216704837886934
Itpk1	0.0154976773321541
Luc7l	0.105509964172341
Gpr137	0.163591116920929
Armcx3	0.200057084898903
Tgs1	0.0630873325319381
Raph1	0.357932331332303
Rfx5	0.234601357266133
Efr3b	0.522415037788442
Nagpa	0.0111666240905434
Gm35612	0.14527074371893
Cdc42ep4	0.17491768201675
Parp10	0.666591517707714
Aldh5a1	0.139253143403564
Ggcx	0.0553900729982604
Nckipsd	0.104236427084105
Pacs1	0.456883154745641
Zfp322a	0.143206033476597
Id2	0.0775803986514332
P3h1	0.0134111749598959
Fbxl14	0.00964552456438097
Zc3h13	0.0272161970050155
2310016D03Rik	0.0490222646919398
Emp2	0.188082090519005
Nlk	0.00691451595120937
Vps37b	0.0642156978628989
Olfml2b	0.00225925888516532
Thrb	0.0875498312670884
Naglu	0.242183064704431
Cblb	0.0240275935720411
Ift22	0.0205077815621153
Ehbp1	0.0788047242923171
Rngtt	0.1071398305928
Zfp758	0.201550480044755
Tbcc	0.517288691937641
Peg3	0.20187360972391
Ankmy2	0.0130196998285849
Letm2	0.0206546681536342
Abca7	0.0206459009669462
Irak2	0.257513454949044
Chd6	0.0780047791142463
Rab33b	0.00823298869043954
Cecr2	0.20195262875627
Myo1e	0.0674956428368563
Lemd3	0.170199082413218
Trip4	0.0263266272689839
Gpn2	0.176068869572355
Cnnm4	0.21577877480029
Kdm1b	0.277856020796081
Prorp	0.172035250138784
R3hcc1l	0.0681734402642457
Mpg	0.11306293384261
Plxdc2	0.0564953572993271
Zzz3	0.0199142482830666
Rom1	0.0841033579582588
H2-K2	0.376610940946739
Med17	0.166575268188237
Dtwd1	0.123015178447201
Slc30a6	0.0533910607581979
Zfp865	0.0568172310162904
Usp53	0.0251152681513126
Ptgfrn	0.24599190270881
Calcrl	0.246172109315726
Dph5	0.00143181312064868
Bptf	0.0539503309711223
Rnaseh2b	0.111521891298153
Ckap4	0.159306265411567
Qtrt2	0.221171117530418
Foxo6	0.395899355294398
Arhgef3	0.0883643836641203
Zfp938	0.0479097982731508
Rnf122	0.148617610964162
Fuca2	0.0650123612373571
Zfp513	0.155079354192874
Gngt2	0.214145383976205
Cdk13	0.169211312239226
Lrp3	0.273421756351538
Casp7	0.0620728037840927
Ypel2	0.492065835291779
Dmxl1	0.0460648601509613
Fastkd5	0.0941606611240228
Plat	0.182054447576907
Plpp5	0.267447459757774
Igfals	0.130057376631207
Pkd1	0.00921878587179484
Bloc1s3	0.0322467174183737
Dhx57	0.0854085455980908
Slc2a12	0.00511340245536802
Ntn4	0.658950775169384
Itpripl2	0.252370036865063
Jmjd1c	0.0492628293213011
Fan1	0.288197232713029
Trim12c	0.01505282871073
Cbx3	0.202912701048026
Fkbp10	0.053995246146849
Slc19a2	0.562107142093117
Cdkal1	0.0327321317281444
Akap11	0.214018835337691
Phldb2	0.00103075041330126
Commd2	0.0896019751208222
Iqcc	0.1549658530239
Farp2	0.0120917333738744
Dhx33	0.130299695045062
Zfp281	0.16965647007424
Cln8	0.0143837087869306
Nr2c2ap	0.0269423694457086
Pias3	0.082125727817338
Akap12	0.0070364951119824
Ccl6	0.0752446610978537
Bloc1s4	0.00333816502174558
Tshz2	0.0583691339839934
Thoc2l	0.140478047453579
C1qtnf6	0.136880036590342
NA	0.245596526576506
Lrif1	0.0791259250725389
Uba7	0.421303792955249
Patz1	0.0486125682432167
Abcb9	0.171037695736921
Zfp655	0.0316134690661442
Rpp40	0.119034646941917
Fkbp14	0.0496730138985401
Fmr1	0.0959655310785045
Ttc38	0.341138782486366
Foxn2	0.109704063832565
Pex11g	0.0819031547694775
Rsph3b	0.349738239738512
Mfsd14b	0.103865395894958
Cemip2	0.0222306957274804
Porcn	0.0116913455526694
Rab6b	0.17076433326899
Apbb1	0.334148495608718
Fads1	0.138475822766734
